皮肉	会館	0.77
表紙	白色	2.5
表情	顔色	4.65
表情	顔付き	4.72
表情	面持ち	4.29
表面	見掛け	4.17
評価	鑑定	4.54
評判	持ち	1.86
品質	特性	3.59
貧乏	金持ち	3.72
不快	安全	1.71
不況	季節	1.85
不幸	死亡	4.15
不在	留守	5.25
不信	疑い	4.62
不信	疑惑	4.49
不審	疑惑	4.46
不正	虚偽	4.42
不足	欠如	4.52
不能	無力	3.75
不満	携帯	1.71
不明	疑念	3.15
不利	変異	1.98
付き合い	行き来	3.64
付き合い	社交	4.65
付与	贈り物	3.59
扶助	救済	4.15
扶養	控除	4.28
普及	下水	2.69
侮辱	軽視	4.06
武装	軍備	4.84
葡萄	醸造	3.91
復帰	別れ	2.66
復帰	返還	3.74
復帰	和解	2.68
物音	階下	2.95
物語	意見	2.05
物理	法則	4.06
分割	区画	4.24
分割	師団	2.14
分散	普及	2.58
分子	生体	3.55
分担	貢献	2.96
分泌	母乳	3.6
分別	整理	4.46
分別	洞察	2.81
分野	領域	4.4
分離	切断	4.47
分類	区別	4.53
分類	配列	3.58
文体	構え	2.96
文脈	命題	3.03
併合	召集	2.63
兵士	将校	4.19
平坦	水準	2.84
平坦	標準	3.0
弊害	災い	3.82
並び	塩基	2.91
変革	改善	3.98
変革	改良	4.01
変更	改正	4.55
変更	改訂	4.55
変更	訂正	4.48
変動	気候	3.8
変動	替え	3.12
返済	利子	4.28
勉強	学問	5.1
保育	花火	1.3
保管	貯蔵	4.65
保護	救済	4.43
保持	整備	3.57
保持	扶養	2.49
保証	品質	4.04
保全	管理	4.03
保全	救助	3.3
保全	持続	3.52
保存	維持	4.19
保存	貯蔵	4.51
保有	所持	4.89
歩み	速度	3.73
補充	要員	3.52
補償	損失	3.8
包囲	封鎖	3.98
報道	機能	2.06
奉公	待遇	2.98
奉仕	待遇	2.91
放棄	断念	4.09
方式	順序	3.8
方針	施策	4.24
方面	領域	3.33
法則	力学	3.99
法令	規定	4.48
訪問	面会	4.43
亡命	移民	4.05
妨害	故障	3.09
妨害	支障	4.02
妨害	面倒	2.69
望み	期待	4.65
冒険	賭け	3.82
冒険	投機	2.91
貿易	通商	4.48
北西	結論	0.73
本気	真剣	5.11
本気	誠意	3.77
本質	核心	4.76
本陣	奇襲	3.13
摩擦	葛藤	3.01
味方	援助	4.25
夢想	錯覚	3.48
無用	北西	0.9
名簿	中絶	1.02
名誉	栄光	4.67
明かり	電灯	5.07
免疫	抗体	4.71
免許	公認	3.97
免許	認可	4.1
免許	認定	4.22
面持ち	顔付き	4.15
模範	見本	4.59
模様	飾り	4.16
模様	装飾	4.06
目的	趣旨	4.12
問題	核心	3.79
問題	邪魔	2.72
問題	論点	4.05
夜間	歩道	2.62
野菜	女性	2.04
厄介	妨害	3.5
役割	用途	4.12
役目	職務	4.36
約束	儀式	2.67
輸入	関税	4.72
優雅	恵み	3.2
優雅	風情	3.67
優先	人質	2.71
勇気	根性	3.55
友好	声明	2.69
幽霊	怪物	3.84
有り様	状況	4.43
有り様	状態	4.49
由来	起源	4.94
由来	系統	3.43
由来	系列	2.97
融資	貸し	4.6
夕食	献立	4.63
予感	疑惑	3.17
予感	直観	4.09
予期	見込み	4.26
予算	見積もり	4.97
予想	見通し	4.69
予測	期待	3.55
予測	見通し	4.83
予防	阻止	3.96
容赦	許し	4.11
容赦	慈悲	3.36
様式	類型	3.65
用心	集中	3.45
用心	配慮	3.62
抑制	監督	2.49
欲求	願望	4.61
頼み	大事	3.2
乱暴	強姦	4.69
利益	目的	3.35
利点	長所	4.71
利用	喜び	2.05
立案	計画	4.53
立法	団体	2.51
略奪	窃盗	4.2
流行	通用	2.58
流行	風潮	4.3
留意	考慮	3.8
旅行	渡航	4.31
礼拝	賛美	3.78
恋人	法案	1.11
路地	長屋	3.28
路面	運行	3.49
労働	雇用	5.03
労務	勤め	4.66
廊下	通路	4.5
論理	対立	2.91
惑星	隕石	4.21
枠組み	構成	4.27
枠組み	理論	3.25
躊躇	迷い	4.56
